id,additional_description,ga_attributes
5877527,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877528,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877529,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877530,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877531,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877532,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877533,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877534,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877094,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877095,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877096,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877097,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877098,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877099,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877100,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877101,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877102,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877247,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877248,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877249,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877250,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877251,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877252,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877253,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877254,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877255,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877391,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877392,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877393,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877394,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877395,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877396,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877397,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877398,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877399,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877535,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877536,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877537,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877538,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877539,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877540,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877541,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877542,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877543,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877103,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877104,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877105,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877106,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877107,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877108,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877109,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877110,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877111,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877256,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877257,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877258,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877259,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877260,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877261,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877262,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877263,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877264,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877400,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877401,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877402,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877403,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877404,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877405,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877406,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877407,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877408,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877544,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877545,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877546,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877547,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877548,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877549,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877550,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877551,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877552,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877112,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877113,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877114,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877115,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877116,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877117,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877118,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877119,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877120,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877265,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877266,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877267,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877268,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877269,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877270,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877271,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877272,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877273,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877409,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877410,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877411,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877412,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877413,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877414,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877415,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877416,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877417,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877553,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877554,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877555,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877556,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877557,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877558,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877559,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877560,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877561,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
