ID,ADDITIONAL_DESCRIPTION,GA_ATTRIBUTES
5976568,"<p>GN 52.5 retaining magnets are a shielded magnetic assembly with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB temperature resistant up to 80° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976566,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976565,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976564,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976563,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976562,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976561,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976560,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976559,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976558,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976557,"<p>GN 52.4 magnets are a shielded magnetic assembly.</p>
<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976485,"<p>GN 51.3 retaining magnets are a shielded magnetic assembly with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 140° F (60° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976484,"<p>GN 51.3 retaining magnets are a shielded magnetic assembly with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 140° F (60° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976483,"<p>GN 51.3 retaining magnets are a shielded magnetic assembly with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 140° F (60° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976481,"<p>GN 51.2 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176° F (80° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976480,"<p>GN 51.2 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176° F (80° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976479,"<p>GN 51.2 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176° F (80° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976478,"<p>GN 51.2 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176° F (80° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976477,"<p>GN 51.2 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176° F (80° C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976534,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976531,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976530,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976529,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976528,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976527,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976526,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976525,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976524,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976523,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976522,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976521,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976520,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976515,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976514,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976513,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976512,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976511,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976510,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976509,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976508,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976507,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976506,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976505,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976504,"<p>GN 52.1 retaining magnets are a shielded magnetic assembly.</p>

<p>Mounting options include pressing in, shrinking in, or gluing in.</p>

<p>
Materials of the magnet:
<ul>
<li>AlNiCo Aluminum, nickel, cobalt temperature resistant up to 450° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976414,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976413,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976412,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976411,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976410,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976409,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976407,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976406,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976405,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976404,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976403,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976402,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976401,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976400,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976399,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976398,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976397,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976396,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976395,"<p>GN 50.1 retaining magnets are a shielded magnetic system.</p>

<p>Mount in place with glue or with a side-mounted side screw (for example, GN 913.2 grub screw with pointed nose).</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite HF temperature resistant up to 392° F (200° C)</li>
<li>SmCo SC Samarium, cobalt temperature resistant up to 392° F (200° C)</li>
<li>NdFeB ND Neodymium, iron, boron temperature resistant up to 176° F (80° C)</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976628,"<p>GN 55.3 raw magnets are unshielded rod-shaped magnets.</p>

<p>Due to the vast range of different materials and sizes, these magnets are suitable for virtually any universal use. They are typically attached by gluing.</p>

<p>When used without air gap, individual raw magnets always have lower magnetic forces than a magnet assembly in which shielding and magnetic return enormously intensify the force acting at the magnetic surface. Depending on the air gap between magnet and mating component, individual raw magnets--unlike magnet assemblies--can have substantially higher magnetic forces.</p>

<p>In the event that no suitable retaining magnets / magnet assemblies are available, raw magnets may be used in combination with appropriate holding constructions to build up highly specific magnet assemblies.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt blank temperature resistant up to 450° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976627,"<p>GN 55.3 raw magnets are unshielded rod-shaped magnets.</p>

<p>Due to the vast range of different materials and sizes, these magnets are suitable for virtually any universal use. They are typically attached by gluing.</p>

<p>When used without air gap, individual raw magnets always have lower magnetic forces than a magnet assembly in which shielding and magnetic return enormously intensify the force acting at the magnetic surface. Depending on the air gap between magnet and mating component, individual raw magnets--unlike magnet assemblies--can have substantially higher magnetic forces.</p>

<p>In the event that no suitable retaining magnets / magnet assemblies are available, raw magnets may be used in combination with appropriate holding constructions to build up highly specific magnet assemblies.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt blank temperature resistant up to 450° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976626,"<p>GN 55.3 raw magnets are unshielded rod-shaped magnets.</p>

<p>Due to the vast range of different materials and sizes, these magnets are suitable for virtually any universal use. They are typically attached by gluing.</p>

<p>When used without air gap, individual raw magnets always have lower magnetic forces than a magnet assembly in which shielding and magnetic return enormously intensify the force acting at the magnetic surface. Depending on the air gap between magnet and mating component, individual raw magnets--unlike magnet assemblies--can have substantially higher magnetic forces.</p>

<p>In the event that no suitable retaining magnets / magnet assemblies are available, raw magnets may be used in combination with appropriate holding constructions to build up highly specific magnet assemblies.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt blank temperature resistant up to 450° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
