ID,additional_description
5787338,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 480ΔV, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787339,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 480Y//277V, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787340,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 600ΔV, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787341,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 600Y//347V, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787342,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 208Y//120V, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787343,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 240ΔV, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787344,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 480ΔV, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787345,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 480Y//277V, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787346,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 600ΔV, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787347,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4800Δ - 600Y//347V, 30kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787348,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 208Y//120V, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787349,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 240ΔV, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787350,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 480ΔV, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787351,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 480Y//277V, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787352,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 600ΔV, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787353,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 600Y//347V, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787354,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 208Y//120V, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787355,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 4160Δ - 240ΔV, 45kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787313,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 240ΔV, 15kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787314,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 480ΔV, 15kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787311,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787312,"<div class=""product-description"">Medium Voltage Transformer - Three Phase, 2400Δ - 208Y//120V, 15kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787278,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787277,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787279,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787280,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787281,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787282,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787283,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787284,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787285,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787286,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787287,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787288,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787289,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787290,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787291,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787292,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787293,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 250kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787294,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787295,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787296,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787297,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787298,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787299,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787300,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787301,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787302,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 333kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787303,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787304,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787305,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787306,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787307,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787308,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787309,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787310,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 500kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787257,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787258,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787259,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787242,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787243,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787240,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787241,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787244,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787245,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787246,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787247,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787248,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 37.5kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787249,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787250,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787251,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787252,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787253,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787254,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787255,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787256,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 50kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787260,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787261,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787262,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787263,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787264,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787265,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787266,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 75kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787267,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787268,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787269,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 600V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787270,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 120/240V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787271,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 240/480V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787272,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4160 - 600V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787273,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787274,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787275,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 100kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787276,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 2400 - 120/240V, 167kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787237,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 120/240V, 25kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787238,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 240/480V, 25kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787239,"<div class=""product-description"">Medium Voltage Transformer - Single Phase, 4800 - 600V, 25kVA</div><div class=""product-features""> <ul><li>Lower operating cost over Liquid-filled</li><li>No additional fireproofing or venting</li><li>Long life expectancy</li><li>Smaller, lighter easy to maintain</li></ul></div>"
5787203,"<div class=""product-description"">Non Linear Load Transformer - Three Phase, 480Δ - 208Y/120V, 225kVA, K13, 115°C Rise</div><div class=""product-features""> <ul><li>Copper terminations for trouble free operation</li><li>Wound Core and Strip Winding for Low Losses</li><li>Electrostatic shield for enhanced protection</li></ul></div>"
5787204,"<div class=""product-description"">Non Linear Load Transformer - Three Phase, 480Δ - 208Y/120V, 225kVA, K20</div><div class=""product-features""> <ul><li>Copper terminations for trouble free operation</li><li>Wound Core and Strip Winding for Low Losses</li><li>Electrostatic shield for enhanced protection</li></ul></div>"
5787195,"<div class=""product-description"">Non Linear Load Transformer - Three Phase, 480Δ - 208Y/120V, 112.5kVA, K20</div><div class=""product-features""> <ul><li>Copper terminations for trouble free operation</li><li>Wound Core and Strip Winding for Low Losses</li><li>Electrostatic shield for enhanced protection</li></ul></div>"
5787196,"<div class=""product-description"">Non Linear Load Transformer - Three Phase, 480Δ - 208Y/120V, 112.5kVA, K4</div><div class=""product-features""> <ul><li>Copper terminations for trouble free operation</li><li>Wound Core and Strip Winding for Low Losses</li><li>Electrostatic shield for enhanced protection</li></ul></div>"
