ID,ADDITIONAL_DESCRIPTION
860075,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Unsealed</td></tr><tr><th>(d) Bore Diameter: </th><td>45 mm</td></tr><tr><th>(D) Roller OD: </th><td>85 mm</td></tr><tr><th>(B) Overall Width: </th><td>32 mm</td></tr><tr><th>(C) Roller Width: </th><td>30 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>72 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>51000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>101000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>32500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>59000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>1500 rpm</td></tr><tr><th>Mass: </th><td>910 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.015) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-45</td></tr><tr><th>INA P/N: </th><td>NATR-45</td></tr><tr><th>SKF P/N: </th><td>NATR-45</td></tr><tr><th>NTN P/N: </th><td>NATR-45</td></tr><tr><th>IKO-THK P/N: </th><td>NART-45R</td></tr></table>"
860307,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series NUKR Double Row-Heavy Rollers, Stud Type, Shield-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(D) Roller OD: </th><td>90 mm</td></tr><tr><th>(d) Stud Dia.: </th><td>30 mm</td></tr><tr><th>(C) Roller Width: </th><td>35 mm</td></tr><tr><th>(B) Overall Width: </th><td>100 mm</td></tr><tr><th>(B1) Stud Length: </th><td>63 mm</td></tr><tr><th>(G) Thread: </th><td>M30 x 1.5</td></tr><tr><th>(G1) Thread Length: </th><td>32 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>95000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>133000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>77000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>110000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>1800 rpm</td></tr><tr><th>Mass: </th><td>2300 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.015) mm</td></tr><tr><th>McGill P/N: </th><td>MCFD-90</td></tr></table>"
860312,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MVYR V-Groove Yoke Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>90 mm</td></tr><tr><th>(B) Groove Diameter: </th><td>38 mm</td></tr><tr><th>(A) Bore Diameter: </th><td>20 mm</td></tr><tr><th>(W) Overall Width: </th><td>40 mm</td></tr><tr><th>(V) Point Dia.: </th><td>62 mm</td></tr><tr><th>(C) Groove Center: </th><td>22 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>32.0 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>48400 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>17800 Newtons</td></tr><tr><th>Osbron P/N: </th><td>HPVA–62</td></tr></table>"
859925,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>BB - Ball Bearing</td></tr><tr><th>(D) Roller OD: </th><td>32 mm</td></tr><tr><th>(B) Roller Width: </th><td>22.0 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>12 mm</td></tr><tr><th>(M) Stud Length: </th><td>25.0 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>14 mm</td></tr><tr><th>(T) Thread: </th><td>M12 x 1.5</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>15.9 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>6000 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>3700 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>2680 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–32</td></tr></table>"
859942,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>BB - Ball Bearing</td></tr><tr><th>(D) Roller OD: </th><td>35 mm</td></tr><tr><th>(B) Roller Width: </th><td>22.0 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>16 mm</td></tr><tr><th>(M) Stud Length: </th><td>32.5 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>18 mm</td></tr><tr><th>(T) Thread: </th><td>M16 x 1.5</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>19.1 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>6000 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>3700 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>2680 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–35</td></tr></table>"
859980,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>BB - Ball Bearing</td></tr><tr><th>(D) Roller OD: </th><td>40 mm</td></tr><tr><th>(B) Roller Width: </th><td>30.0 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>14 mm</td></tr><tr><th>(M) Stud Length: </th><td>40.0 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>26 mm</td></tr><tr><th>(T) Thread: </th><td>M14 x 2</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>18.0 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>12200 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>7560 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>4900 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–40</td></tr></table>"
860229,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series FCR Flanged Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>3.500 in</td></tr><tr><th>(F) Flange OD: </th><td>4 7/16 in</td></tr><tr><th>(B) Roller Width: </th><td>2 in</td></tr><tr><th>(FB) Flange Width: </th><td>19/32 in</td></tr><tr><th>(A) Stud Dia.: </th><td>1.250 in</td></tr><tr><th>(M) Stud Length: </th><td>2 3/4 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>1 3/4 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>1 1/4-12</td></tr><tr><th>Hex Size: </th><td>1/2 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>1 3/4 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>14300 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>5790 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>16000 lbs</td></tr><tr><th>McGill P/N: </th><td>FCF–3-1/2</td></tr><tr><th>Osbron P/N: </th><td>FLR–3-1/2</td></tr><tr><th>PCI P/N: </th><td>FTR–3.50</td></tr></table>"
860236,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series FCR Flanged Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>4.000 in</td></tr><tr><th>(F) Flange OD: </th><td>4 15/16 in</td></tr><tr><th>(B) Roller Width: </th><td>2 in</td></tr><tr><th>(FB) Flange Width: </th><td>19/32 in</td></tr><tr><th>(A) Stud Dia.: </th><td>1.250 in</td></tr><tr><th>(M) Stud Length: </th><td>2 3/4 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>1 3/4 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>1 1/4-12</td></tr><tr><th>Hex Size: </th><td>1/2 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>1 3/4 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>14300 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>5790 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>16000 lbs</td></tr><tr><th>McGill P/N: </th><td>FCF–4</td></tr><tr><th>Osbron P/N: </th><td>FLR–4</td></tr><tr><th>PCI P/N: </th><td>FTR–4.00</td></tr></table>"
860325,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series FCR Flanged Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>4.500 in</td></tr><tr><th>(F) Flange OD: </th><td>5 7/16 in</td></tr><tr><th>(B) Roller Width: </th><td>2 in</td></tr><tr><th>(FB) Flange Width: </th><td>19/32 in</td></tr><tr><th>(A) Stud Dia.: </th><td>1.250 in</td></tr><tr><th>(M) Stud Length: </th><td>2 3/4 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>1 3/4 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>1 1/4-12</td></tr><tr><th>Hex Size: </th><td>1/2 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>1 3/4 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>14300 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>5790 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>16000 lbs</td></tr><tr><th>McGill P/N: </th><td>FCF–4-1/2</td></tr><tr><th>Osbron P/N: </th><td>FLR–4-1/2</td></tr><tr><th>PCI P/N: </th><td>FTR–4.50</td></tr></table>"
859110,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series CR-BC &amp; CR-XBC Crowned-Regular Stud, Hex-Drive Socket</td></tr><tr><th>Configuration: </th><td>Crowned Outer Race</td></tr><tr><th>Drive Type: </th><td>Hex-Drive Socket</td></tr><tr><th>Type: </th><td>Unsealed</td></tr><tr><th>(D) Roller OD: </th><td>.875 in</td></tr><tr><th>(B) Roller Width: </th><td>.5000 in</td></tr><tr><th>(A) Stud Dia.: </th><td>.3750 in</td></tr><tr><th>(M) Stud Length: </th><td>7/8 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>3/8 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>3/8– 24</td></tr><tr><th>Hex Size: </th><td>3/16 in</td></tr><tr><th>(N) Oil Hole Location: </th><td>1/4</td></tr><tr><th>(H) Oil Hole Dia.: </th><td>3/32 in</td></tr><tr><th>(P) Lube Fitting Size: </th><td>3/16</td></tr><tr><th>Min Boss. Dia.: </th><td>1/2</td></tr><tr><th>Recomm. Bore: </th><td>.3750 in</td></tr><tr><th>Recomm. Torque: </th><td>120 lbs-in</td></tr><tr><th>Basic Dynamic Rating: </th><td>2140 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>3200 lbs</td></tr><tr><th>(R) Crown Radius: </th><td>10 in</td></tr><tr><th>McGill P/N: </th><td>CF – 7/8</td></tr><tr><th>RBC P/N: </th><td>S – 28</td></tr><tr><th>Torrington P/N: </th><td>CR – 14</td></tr></table>"
859163,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series CR-BC &amp; CR-XBC Crowned-Regular Stud, Hex-Drive Socket</td></tr><tr><th>Configuration: </th><td>Crowned Outer Race</td></tr><tr><th>Drive Type: </th><td>Hex-Drive Socket</td></tr><tr><th>Type: </th><td>Unsealed</td></tr><tr><th>(D) Roller OD: </th><td>1.000 in</td></tr><tr><th>(B) Roller Width: </th><td>.6250 in</td></tr><tr><th>(A) Stud Dia.: </th><td>.4375 in</td></tr><tr><th>(M) Stud Length: </th><td>1 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>1/2 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>7/16–20</td></tr><tr><th>Hex Size: </th><td>1/4 in</td></tr><tr><th>(N) Oil Hole Location: </th><td>1/4</td></tr><tr><th>(H) Oil Hole Dia.: </th><td>3/32 in</td></tr><tr><th>(P) Lube Fitting Size: </th><td>3/16</td></tr><tr><th>Min Boss. Dia.: </th><td>5/8</td></tr><tr><th>Recomm. Bore: </th><td>.4375 in</td></tr><tr><th>Recomm. Torque: </th><td>350 lbs-in</td></tr><tr><th>Basic Dynamic Rating: </th><td>3030 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>3100 lbs</td></tr><tr><th>(R) Crown Radius: </th><td>12 in</td></tr><tr><th>McGill P/N: </th><td>CF – 1</td></tr><tr><th>RBC P/N: </th><td>S – 32</td></tr><tr><th>Torrington P/N: </th><td>CR – 16</td></tr></table>"
860336,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MVYR V-Groove Yoke Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>110 mm</td></tr><tr><th>(B) Groove Diameter: </th><td>44 mm</td></tr><tr><th>(A) Bore Diameter: </th><td>25 mm</td></tr><tr><th>(W) Overall Width: </th><td>46 mm</td></tr><tr><th>(V) Point Dia.: </th><td>76 mm</td></tr><tr><th>(C) Groove Center: </th><td>23 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>44.5 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>63600 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>25700 Newtons</td></tr><tr><th>Osbron P/N: </th><td>HPVA–76</td></tr></table>"
860357,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MVYR V-Groove Yoke Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>140 mm</td></tr><tr><th>(B) Groove Diameter: </th><td>54 mm</td></tr><tr><th>(A) Bore Diameter: </th><td>30 mm</td></tr><tr><th>(W) Overall Width: </th><td>56 mm</td></tr><tr><th>(V) Point Dia.: </th><td>100 mm</td></tr><tr><th>(C) Groove Center: </th><td>28 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>57.2 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>78200 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>25600 Newtons</td></tr><tr><th>Osbron P/N: </th><td>HPVA–100</td></tr></table>"
860371,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MVYR V-Groove Yoke Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>165 mm</td></tr><tr><th>(B) Groove Diameter: </th><td>68 mm</td></tr><tr><th>(A) Bore Diameter: </th><td>45 mm</td></tr><tr><th>(W) Overall Width: </th><td>71 mm</td></tr><tr><th>(V) Point Dia.: </th><td>125 mm</td></tr><tr><th>(C) Groove Center: </th><td>36 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>82.6 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>148100 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>58500 Newtons</td></tr><tr><th>Osbron P/N: </th><td>HPVA–125</td></tr></table>"
860381,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MVYR V-Groove Yoke Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>190 mm</td></tr><tr><th>(B) Groove Diameter: </th><td>70 mm</td></tr><tr><th>(A) Bore Diameter: </th><td>55 mm</td></tr><tr><th>(W) Overall Width: </th><td>73 mm</td></tr><tr><th>(V) Point Dia.: </th><td>150 mm</td></tr><tr><th>(C) Groove Center: </th><td>37 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>88.9 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>159200 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>63000 Newtons</td></tr><tr><th>Osbron P/N: </th><td>HPVA–150</td></tr></table>"
860023,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>BB - Ball Bearing</td></tr><tr><th>(D) Roller OD: </th><td>47 mm</td></tr><tr><th>(B) Roller Width: </th><td>27.6 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>20 mm</td></tr><tr><th>(M) Stud Length: </th><td>40.5 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>21 mm</td></tr><tr><th>(T) Thread: </th><td>M20 x 1.5</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>25.5 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>12200 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>7560 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>4900 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–47</td></tr></table>"
860026,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>50 mm</td></tr><tr><th>(B) Roller Width: </th><td>40.0 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>16 mm</td></tr><tr><th>(M) Stud Length: </th><td>50.0 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>35 mm</td></tr><tr><th>(T) Thread: </th><td>M16 x 2</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>23.0 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>17000 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>10600 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>7200 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–50</td></tr></table>"
860028,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MPCR Plain Stud Style, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>52 mm</td></tr><tr><th>(B) Roller Width: </th><td>33.6 mm</td></tr><tr><th>(A) Stud Diameter: </th><td>20 mm</td></tr><tr><th>(M) Stud Length: </th><td>40.5 mm</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>21 mm</td></tr><tr><th>(T) Thread: </th><td>M20 x 1.5</td></tr><tr><th>(H) Hex Size: </th><td>8 mm</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>25.5 mm</td></tr><tr><th>Radial Basic Dynamic Rating 500 hrs.33 rpm.: </th><td>17000 Newtons</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>10600 Newtons</td></tr><tr><th>Max. Static Capacity: </th><td>7200 Newtons</td></tr><tr><th>Tol. Outside Diameter: </th><td>+0.00 -0.02 mm</td></tr><tr><th>Osbron P/N: </th><td>HPC–52</td></tr></table>"
860358,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series FCR Flanged Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>5.000 in</td></tr><tr><th>(F) Flange OD: </th><td>5 15/16 in</td></tr><tr><th>(B) Roller Width: </th><td>3 in</td></tr><tr><th>(FB) Flange Width: </th><td>23/32 in</td></tr><tr><th>(A) Stud Dia.: </th><td>2.000 in</td></tr><tr><th>(M) Stud Length: </th><td>4 1/2 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>2 1/2 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>2-12</td></tr><tr><th>Hex Size: </th><td>5/8 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>3 1/4 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>35800 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>13300 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>40000 lbs</td></tr><tr><th>McGill P/N: </th><td>FCF–5</td></tr><tr><th>Osbron P/N: </th><td>FLR–5</td></tr><tr><th>PCI P/N: </th><td>FTR–5.00</td></tr></table>"
860370,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series FCR Flanged Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>TRB - Tapered Roller bearing</td></tr><tr><th>(D) Roller OD: </th><td>6.000 in</td></tr><tr><th>(F) Flange OD: </th><td>6 15/16 in</td></tr><tr><th>(B) Roller Width: </th><td>3 in</td></tr><tr><th>(FB) Flange Width: </th><td>23/32 in</td></tr><tr><th>(A) Stud Dia.: </th><td>2.500 in</td></tr><tr><th>(M) Stud Length: </th><td>5 1/2 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>3 1/4 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>2 1/2-12</td></tr><tr><th>Hex Size: </th><td>5/8 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>3 1/4 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>35800 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>14200 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>62000 lbs</td></tr><tr><th>McGill P/N: </th><td>FCF–6</td></tr><tr><th>Osbron P/N: </th><td>FLR–6</td></tr><tr><th>PCI P/N: </th><td>FTR–6.00</td></tr></table>"
859695,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series PCR Plain Stud Type, Smith-Trax</td></tr><tr><th>Bearing Type: </th><td>BB - Ball Bearing</td></tr><tr><th>(D) Roller OD: </th><td>1.500 in</td></tr><tr><th>(B) Roller Width: </th><td>1.187 in</td></tr><tr><th>(A) Stud Dia.: </th><td>.625 in</td></tr><tr><th>(M) Stud Length: </th><td>1 1/2 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>3/4 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>5/8-18</td></tr><tr><th>Hex Size: </th><td>5/16 in</td></tr><tr><th>(R) Shoulder Width or End Plate Diameter: </th><td>0.750 in</td></tr><tr><th>Radial Basic Dynamic Rating 500hrs.33 rpm.: </th><td>2520 lbs</td></tr><tr><th>Dynamic Thrust Load Rating 500 hrs.33 rpm.: </th><td>1320 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>1370 lbs</td></tr><tr><th>(D) Outside Diameter Tolerance: </th><td>(+.000 -.001) in</td></tr><tr><th>McGill P/N: </th><td>PCF–1-1/2</td></tr><tr><th>Osbron P/N: </th><td>PLR–1-1/2</td></tr><tr><th>PCI P/N: </th><td>PTR–1.50</td></tr></table>"
859193,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series CR-BC &amp; CR-XBC Crowned-Regular Stud, Hex-Drive Socket</td></tr><tr><th>Configuration: </th><td>Crowned Outer Race</td></tr><tr><th>Drive Type: </th><td>Hex-Drive Socket</td></tr><tr><th>Type: </th><td>Unsealed</td></tr><tr><th>(D) Roller OD: </th><td>1.125 in</td></tr><tr><th>(B) Roller Width: </th><td>.6250 in</td></tr><tr><th>(A) Stud Dia.: </th><td>.4375 in</td></tr><tr><th>(M) Stud Length: </th><td>1 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>1/2 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>7/16–20</td></tr><tr><th>Hex Size: </th><td>1/4 in</td></tr><tr><th>(N) Oil Hole Location: </th><td>1/4</td></tr><tr><th>(H) Oil Hole Dia.: </th><td>3/32 in</td></tr><tr><th>(P) Lube Fitting Size: </th><td>3/16</td></tr><tr><th>Min Boss. Dia.: </th><td>5/8</td></tr><tr><th>Recomm. Bore: </th><td>.4375 in</td></tr><tr><th>Recomm. Torque: </th><td>350 lbs-in</td></tr><tr><th>Basic Dynamic Rating: </th><td>3030 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>3100 lbs</td></tr><tr><th>(R) Crown Radius: </th><td>12 in</td></tr><tr><th>McGill P/N: </th><td>CF – 1 1/8</td></tr><tr><th>RBC P/N: </th><td>S – 36</td></tr><tr><th>Torrington P/N: </th><td>CR – 18</td></tr></table>"
859284,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series CR-BC &amp; CR-XBC Crowned-Regular Stud, Hex-Drive Socket</td></tr><tr><th>Configuration: </th><td>Crowned Outer Race</td></tr><tr><th>Drive Type: </th><td>Hex-Drive Socket</td></tr><tr><th>Type: </th><td>Unsealed</td></tr><tr><th>(D) Roller OD: </th><td>1.250 in</td></tr><tr><th>(B) Roller Width: </th><td>.7500 in</td></tr><tr><th>(A) Stud Dia.: </th><td>.5000 in</td></tr><tr><th>(M) Stud Length: </th><td>1 1/4 in</td></tr><tr><th>(S) Eff. Thread Min.: </th><td>5/8 in</td></tr><tr><th>(T) Thread UNF Class 2A: </th><td>1/2–20</td></tr><tr><th>Hex Size: </th><td>1/4 in</td></tr><tr><th>(N) Oil Hole Location: </th><td>5/16</td></tr><tr><th>(H) Oil Hole Dia.: </th><td>3/32 in</td></tr><tr><th>(P) Lube Fitting Size: </th><td>3/16</td></tr><tr><th>Min Boss. Dia.: </th><td>3/4</td></tr><tr><th>Recomm. Bore: </th><td>.5000 in</td></tr><tr><th>Recomm. Torque: </th><td>500 lbs-in</td></tr><tr><th>Basic Dynamic Rating: </th><td>4470 lbs</td></tr><tr><th>Max. Static Capacity: </th><td>4300 lbs</td></tr><tr><th>(R) Crown Radius: </th><td>14 in</td></tr><tr><th>McGill P/N: </th><td>CF – 1 1/4</td></tr><tr><th>RBC P/N: </th><td>S – 40</td></tr><tr><th>Torrington P/N: </th><td>CR – 20</td></tr></table>"
