"ID","DETAIL_ATTRIBUTES"
2293357,"Bore Range (in):0.7500 - 1.6250|Bore Size Max:1.625|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.625|Coupling Type:Elastomeric Coupling|Flange Diameter (in):4.375|Hub Sep. (L) Wide Mount:1.5|Length Through Bore (in):1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):8.25|Shaft Separation:5|Shaft Separation Max. (C):5.25|Shaft Separation Min. (C):4.8125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293358,"Bore Size Max:1.625|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.625|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.5|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:5|Shaft Separation Max. (C):5.25|Shaft Separation Min. (C):4.8125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293359,"Bore Range (in):0.7500 - 1.6250|Bore Size Max:1.625|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.625|Coupling Type:Elastomeric Coupling|Flange Diameter (in):4.375|Hub Sep. (L) Wide Mount:1.5|Length Through Bore (in):1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):9.75|Shaft Separation:6.5|Shaft Separation Max. (C):6.75|Shaft Separation Min. (C):6.3125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293360,"Bore Size Max:1.625|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.625|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.5|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:6.5|Shaft Separation Max. (C):6.75|Shaft Separation Min. (C):6.3125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293361,"Component Type:Hub|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Steel|Measurement System:Imperial|Model:Elastomeric"
2293362,"Bore Range (in):0.5000 - 1.5000|Bore Size Max:1.5|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.5|Coupling Type:Elastomeric Coupling|Flange Diameter (in):4.375|Hub Sep. (L) Close Mount:0.125|Hub Sep. (L) Wide Mount:1.5|Length Through Bore (in):1.3125|Lube/Non-Lube:Non-Lubricated|Max Torque (in-lb):1245|Measurement System:Imperial|Overall Length (in):4.125|Shaft Separation Max. (C):1.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Standard (EE)"
2293363,"Bore Size Max:1.5|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.5|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Close Mount:0.125|Hub Sep. (L) Wide Mount:1.5|Lube/Non-Lube:Non-Lubricated|Max Torque (in-lb):1245|Measurement System:Imperial|Shaft Separation Max. (C):1.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Standard (EE)"
2293364,"Bore Size Max:1.5|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):1.90|Length (in):4.60|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Stock Rough Bore:0.375|Style:EE, ES, SS"
2293365,"Bore Size Max:1.5|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Sleeve Outside Diameter (in):2.4375|Stock Rough Bore:0.375|Style:EE, ES, SS"
2293366,"Bore Size Min:0.5|Bore Type:QD Bushing|Bushing Type:JA|Component Type:Hub QD Bushing|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Style:EE, ES, SS"
2293367,"Bore Range (in):0.5 to 1.125|Bore Size Min:0.5|Bore Type:Taper Lock Bushing|Bushing Type:1108|Component Type:Hub Taper-Lock Bushing|Coupling Type:Elastomeric Coupling|Height (in):4.50|Hub Diameter (in):4.375|Length (in):4.50|Length Through Bore (in):1.3125|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:EE, ES, SS"
2293374,"Component Type:Flex Element|Coupling Type:Elastomeric Coupling|Height (in):4.80|Length (in):6.40|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric"
2293375,"Bore Range (in):0.8750 - 1.6250|Bore Size Max:1.625|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.5|Coupling Type:Elastomeric Coupling|Flange Diameter (in):4.375|Hub Diameter (in):2.8125|Hub Sep. (L) Wide Mount:1.5|Length Through Bore (in):1.3125|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:1.625|Max Torque (in-lb):1245|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Overall Length (in):6.25|Shaft Separation Max. (C):3.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Single Spacer (ES)"
2293376,"Bore Size Max:1.625|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.5|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.5|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:1.625|Max Torque (in-lb):1245|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Shaft Separation Max. (C):3.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Single Spacer (ES)"
2293377,"Component Type:Fasteners Set|Coupling Type:Elastomeric Coupling|Height (in):0.45|Length (in):5.45|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100"
2293378,"Bore Size Max:1.625|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):2.00|Length (in):4.70|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.75|Model:Elastomeric|Sleeve Outside Diameter (in):3.375|Stock Rough Bore:0.625|Style:Drop-Out Spacer (DO)"
2293379,"Bore Range (in):.75 to 1.625|Bore Size Max:1.625|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Hub Diameter (in):3.375|Length Through Bore (in):1.625|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.75|Model:Elastomeric|Speed Max (rpm):4100|Stock Rough Bore:0.625|Style:Drop-Out Spacer (DO)"
2293380,"Bore Size Max:1.625|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):4.70|Length (in):6.60|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.875|Model:Elastomeric|Stock Rough Bore:0.75|Stock Rough Bore (S Hub):0.75|Style:ES, SS"
2293381,"Bore Size Max:1.625|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.875|Model:Elastomeric|Stock Rough Bore:0.75|Stock Rough Bore (S Hub):0.75|Style:ES, SS"
2293382,"Bore Range (in):0.5 to 1.25|Bore Size Min:0.5|Bore Type:QD Bushing|Bushing Type:JA|Component Type:Hub QD Bushing|Coupling Type:Elastomeric Coupling|Height (in):6.50|Hub Diameter (in):4.375|Length (in):6.50|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:ES, SS"
2293383,"Bore Range (in):0.5 to 1.125|Bore Size Min:0.5|Bore Type:Taper Lock Bushing|Bushing Type:1108|Component Type:Hub Taper-Lock Bushing|Coupling Type:Elastomeric Coupling|Hub Diameter (in):4.375|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:ES, SS"
2293384,"Bore Range (in):0.8800 - 1.6300|Bore Size Max:1.625|Bore Type:Rough Bore|Coupling Type:Elastomeric Coupling|Flange Diameter (in):4.375|Hub Diameter (in):2.8125|Hub Sep. (L) Wide Mount:1.5|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:1.625|Max Torque (in-lb):1245|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Overall Length (in):8.375|Shaft Separation Max. (C):5.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Style:Double Spacer (SS)"
2293385,"Bore Size Max:1.625|Bore Type:Finished Bore|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.5|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:1.625|Max Torque (in-lb):1245|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Shaft Separation Max. (C):5.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Style:Double Spacer (SS)"
2293386,"Bore Size Max:1.875|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):2.30|Length (in):5.70|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Sleeve Outside Diameter (in):3.6875|Style:Drop-Out Spacer (DO)"
2293387,"Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):5.50|Length (in):5.50|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Style:Drop-Out Spacer (DO)"
2293388,"Bore Range (in):0.875 to 2|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):4.80|Hub Diameter (in):5.375|Length (in):6.70|Length Through Bore (in):3.9375|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:Drop-Out Spacer (DO)"
2293389,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):7.125|Shaft Separation:3.625|Shaft Separation Max. (C):3.75|Shaft Separation Min. (C):3.5|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293390,"Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:3.625|Shaft Separation Max. (C):3.75|Shaft Separation Min. (C):3.5|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293391,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):7.8125|Shaft Separation:4.3125|Shaft Separation Max. (C):4.5|Shaft Separation Min. (C):4.1875|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293392,"Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:4.3125|Shaft Separation Max. (C):4.5|Shaft Separation Min. (C):4.1875|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293393,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):10.0625|Shaft Separation:6.5625|Shaft Separation Max. (C):6.875|Shaft Separation Min. (C):6.4375|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293394,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):10.0625|Shaft Separation:6.5625|Shaft Separation Max. (C):6.875|Shaft Separation Min. (C):6.4375|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293395,"Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:5|Shaft Separation Max. (C):5.25|Shaft Separation Min. (C):4.875|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293396,"Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:5|Shaft Separation Max. (C):5.25|Shaft Separation Min. (C):4.875|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293397,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):10.75|Shaft Separation:7.25|Shaft Separation Max. (C):7.5|Shaft Separation Min. (C):7.125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293398,"Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:7.25|Shaft Separation Max. (C):7.5|Shaft Separation Min. (C):7.125|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293399,"Bore Range (in):0.7500 - 1.7500|Bore Size Max:1.75|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Overall Length (in):13|Shaft Separation:9.5|Shaft Separation Max. (C):10|Shaft Separation Min. (C):9.375|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293400,"Bore Size Max:1.75|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.75|Bore w/ Std. Keyway - Min E or R Hub:1.75|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Shaft Separation:9.5|Shaft Separation Max. (C):10|Shaft Separation Min. (C):9.375|Speed Max (rpm):4100|Stock Rough Bore Max (C Flex) or DO:0.625|Style:Drop-Out Spacer (DO)"
2293401,"Bore Size Max:1.875|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial"
2293402,"Bore Size Max:1.875|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.875|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Close Mount:0.125|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Max Torque (in-lb):2100|Measurement System:Imperial|Shaft Separation Max. (C):1.625|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Standard (EE)"
2293403,"Bore Size Max:1.875|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.875|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Close Mount:0.125|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Max Torque (in-lb):2100|Measurement System:Imperial|Shaft Separation Max. (C):1.625|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Standard (EE)"
2293404,"Bore Size Max:1.875|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):2.30|Length (in):5.80|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Stock Rough Bore:0.375|Style:EE, ES, SS"
2293405,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Stock Rough Bore:0.375|Style:EE, ES, SS"
2293406,"Bore Range (in):0.5 to 1.25|Bore Size Min:0.5|Bore Type:QD Bushing|Bushing Type:JA|Component Type:Hub QD Bushing|Coupling Type:Elastomeric Coupling|Height (in):5.50|Hub Diameter (in):5.375|Length (in):5.50|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:EE, ES, SS"
2293407,"Bore Size Min:0.5|Bore Type:Taper Lock Bushing|Bushing Type:1215|Component Type:Hub Taper-Lock Bushing|Coupling Type:Elastomeric Coupling|Height (in):5.50|Length (in):5.50|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Style:EE, ES, SS"
2293408,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Height (in):5.50|Length (in):5.50|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Sleeve Outside Diameter (in):2.75|Style:EE, ES, SS"
2293409,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Height (in):5.50|Length (in):5.50|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Style:EE, ES, SS"
2293410,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Sleeve Outside Diameter (in):2.75|Style:EE, ES, SS"
2293411,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Style:EE, ES, SS"
2293412,"Bore Size Max:1.875|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.5|Model:Elastomeric|Style:EE, ES, SS"
2293413,"Component Type:Flex Element|Coupling Type:Elastomeric Coupling|Height (in):4.60|Length (in):6.30|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric"
2293414,"Bore Range (in):0.8750 - 2.000|Bore Size Max:2|Bore Type:Rough Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.875|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Diameter (in):3.1875|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:2|Max Torque (in-lb):2100|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Overall Length (in):6.8125|Shaft Separation Max. (C):3.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Single Spacer (ES)"
2293415,"Bore Size Max:2|Bore Type:Finished Bore|Bore w/ Std. Keyway - Max E or R Hub:0.5|Bore w/ Std. Keyway - Min E or R Hub:1.875|Coupling Type:Elastomeric Coupling|Hub Sep. (L) Wide Mount:1.625|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:2|Max Torque (in-lb):2100|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Shaft Separation Max. (C):3.5|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Stock Rough Bore (E Hub):0.375|Style:Single Spacer (ES)"
2293416,"Component Type:Fasteners Set|Coupling Type:Elastomeric Coupling|Height (in):1.45|Length (in):4.50|Lube/Non-Lube:Non-Lubricated|Measurement System:Imperial|Model:Elastomeric"
2293417,"Bore Size Max:1.75|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):2.20|Hub Diameter (in):3.6875|Length (in):5.90|Length Through Bore (in):1.75|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.75|Model:Elastomeric|Sleeve Outside Diameter (in):3.6875|Stock Rough Bore:0.625|Style:Drop-Out Spacer (DO)"
2293418,"Bore Size Max:1.75|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.75|Model:Elastomeric|Stock Rough Bore:0.625|Style:Drop-Out Spacer (DO)"
2293419,"Bore Size Max:2|Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):4.70|Length (in):6.50|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.875|Model:Elastomeric|Stock Rough Bore:0.75|Stock Rough Bore (S Hub):0.75|Style:ES, SS"
2293420,"Bore Size Max:2|Bore Type:Finished Bore|Component Type:Hub Finish Bored|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Min Bore w/ Std. Keyway:0.875|Model:Elastomeric|Stock Rough Bore:0.75|Stock Rough Bore (S Hub):0.75|Style:ES, SS"
2293421,"Bore Range (in):0.5 to 1.25|Bore Size Min:0.5|Bore Type:QD Bushing|Bushing Type:JA|Component Type:Hub QD Bushing|Coupling Type:Elastomeric Coupling|Hub Diameter (in):5.375|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:ES, SS"
2293422,"Bore Size Min:0.5|Bore Type:Taper Lock Bushing|Bushing Type:1215|Component Type:Hub Taper-Lock Bushing|Coupling Type:Elastomeric Coupling|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Style:ES, SS"
2293423,"Bore Range (in):0.8800 - 2.0000|Bore Size Max:2|Bore Type:Rough Bore|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Diameter (in):3.1875|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:2|Max Torque (in-lb):2100|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Overall Length (in):8.5|Shaft Separation Max. (C):5.375|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Style:Double Spacer (SS)"
2293424,"Bore Range (in):0.8800 - 2.0000|Bore Size Max:2|Bore Type:Finished Bore|Coupling Type:Elastomeric Coupling|Flange Diameter (in):5.375|Hub Diameter (in):3.1875|Hub Sep. (L) Wide Mount:1.625|Length Through Bore (in):3.4375|Lube/Non-Lube:Non-Lubricated|Max Bore w/ Std. Keyway - S Hub:2|Max Torque (in-lb):2100|Measurement System:Imperial|Min Bore w/ Std. Keyway - S Hub:0.875|Overall Length (in):8.5|Shaft Separation Max. (C):5.375|Shaft Separation Min. (C):0.125|Speed Max (rpm):4100|Style:Double Spacer (SS)"
2293425,"Bore Type:Rough Bore|Component Type:Hub|Coupling Type:Elastomeric Coupling|Height (in):2.40|Hub Diameter (in):6.0625|Length (in):6.60|Length Through Bore (in):1|Lube/Non-Lube:Non-Lubricated|Material:Aluminum|Measurement System:Imperial|Model:Elastomeric|Speed Max (rpm):4100|Style:Drop-Out Spacer (DO)"
