"ID","DETAIL_ATTRIBUTES"
526686,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:880TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526691,"Base Chain Material:Stainless steel|Chain Material:LF|Chain Pitch:1.0 in|Chain Width (in):1.5 in|Chain Width (mm):38.1 mm|Curve Retention Type:TAB|Gripper Hardness:40 Shore A|Gripper Material:Neoprene|Gripper Style:Jaw|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526692,"Base Chain Material:Stainless steel|Chain Material:LF|Chain Pitch:1.0 in|Chain Width (in):1.5 in|Chain Width (mm):38.1 mm|Curve Retention Type:TAB|Gripper Hardness:40 Shore A|Gripper Material:Neoprene|Gripper Style:Jaw|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526693,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:882TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):2775|Chain Strength (lbs):625|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526694,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N):3041|Chain Strength (lbs):685|Chain Width (in):3.25 in|Chain Width (mm):82.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526701,"Chain Material:WX|Chain Material Description:Green Abrasion Resistant Polyamide|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N):7770|Chain Strength (lbs):1750|Chain Width (in):7.5 in|Chain Width (mm):190.5 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Number Of Positrack:2|Open Area (%):0.03|Positrack:True|Positrack Location:Center|Rod/Pin Material:Acetal|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526714,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:879TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):3.25 in|Chain Width (mm):82.6 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526715,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:879TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526716,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:880TAB BO|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):3.25 in|Chain Width (mm):82.6 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Tight Radius|Volume:0|Width (in):0.00"
526717,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:880TAB BO|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Tight Radius|Volume:0|Width (in):0.00"
526718,"Chain Material:WX|Chain Material Description:Green Abrasion Resistant Polyamide|Chain Number:882TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):2775|Chain Strength (lbs):625|Chain Width (in):7.5 in|Chain Width (mm):190.5 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526720,"Base Chain Material:Lubricated Stainless Steel|Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:1873TAB SideGrip™|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):3330|Chain Strength (lbs):750|Chain Width (in):3.75 in|Chain Width (mm):95.3 mm|Curve Retention Type:TAB|Gripper Color:Black|Gripper Hardness:40 Shore A|Gripper Material:Neoprene|Gripper Style:Jaw|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526722,"Base Chain Material:Lubricated Stainless Steel|Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:1873TAB SideGrip™|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):3330|Chain Strength (lbs):750|Chain Width (in):3.75 in|Chain Width (mm):95.3 mm|Curve Retention Type:TAB|Gripper Color:White|Gripper Hardness:50 Shore A|Gripper Material:EPDM|Gripper Style:Jaw|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526723,"Base Chain Material:Lubricated Stainless Steel|Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:1873TAB SideGrip™|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):3330|Chain Strength (lbs):750|Chain Width (in):3.75 in|Chain Width (mm):95.3 mm|Curve Retention Type:TAB|Gripper Color:Black|Gripper Hardness:60 Shore A|Gripper Material:Neoprene|Gripper Style:D|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526725,"Base Chain Material:Lubricated Stainless Steel|Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:1873TAB SideGrip™|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):3330|Chain Strength (lbs):750|Chain Width (in):3.75 in|Chain Width (mm):95.3 mm|Curve Retention Type:TAB|Gripper Color:Black|Gripper Hardness:50 Shore A|Gripper Material:EPDM|Gripper Style:D|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526726,"Base Chain Material:Lubricated Stainless Steel|Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:1873TAB SideGrip™|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):3330|Chain Strength (lbs):750|Chain Width (in):3.75 in|Chain Width (mm):95.3 mm|Curve Retention Type:TAB|Gripper Style:No Grippers|Height (in):0.00|Length (in):0.00|Series:SideGrip|Straight or Side-Flex:Side-flexing|Surface Type:SideGrip™|Volume:0|Width (in):0.00"
526739,"Chain Material:WX|Chain Material Description:Green Abrasion Resistant Polyamide|Chain Number:7705DTS|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N):4551|Chain Strength (lbs):1025|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:Straight|DTS® Direction:RH|Direction:RH|Height (in):0.00|Length (in):0.00|Number Of Positrack:2|Open Area (%):0.03|Positrack:True|Positrack Location:Center|Rod/Pin Material:Acetal|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:DTS®|Volume:0|Width (in):0.00"
526740,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:770TAB|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):3.25 in|Chain Width (mm):82.6 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526741,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:820|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1621|Chain Strength (lbs):365|Chain Width (in):3.25 in|Chain Width (mm):82.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526742,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:820|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1621|Chain Strength (lbs):365|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526743,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:820|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1621|Chain Strength (lbs):365|Chain Width (in):6 in|Chain Width (mm):152.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526744,"Chain Material:PS|Chain Material Description:Silver Platinum Series|Chain Number:820|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1621|Chain Strength (lbs):365|Chain Width (in):7.5 in|Chain Width (mm):190.5 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
526801,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:880TAB RubberTop®|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Number of SuperGrip/RubberTop Rows:1 Row|Rod/Pin Material:Stainless steel|SG/RT Spacing (Pitches):Every 5th Pitch|SG/RT Spacing (in):7.5|SG/RT Spacing (mm):190.5|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:RubberTop®|Volume:0|Width (in):0.00"
526805,"Chain Material:XLG|Chain Material Description:Green Low Friction Acetal|Chain Number:1000FG|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):22000|Chain Strength (lbs/ft):1508|Chain Width (in):23.43 in|Chain Width (mm):595 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.4|Rod/Pin Material:Polypropylene|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
526807,"Base Chain Material:Steel|Chain Accessory Category:Base Chain|Chain Material:S|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0|Width (in):0.00"
526808,"Base Chain Material:Stainless steel|Chain Accessory Category:Base Chain|Chain Material:SS|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0|Width (in):0.00"
526809,"Base Chain Material:Stainless steel|Chain Accessory Category:Connecting Link|Chain Material:SS|Chain Pitch:0.5 in|Height (in):2.00|Length (in):2.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0.131|Volume unit:CDM|Width (in):2.00"
526812,"Base Chain Material:Steel|Chain Accessory Category:Base Chain|Chain Material:S|Chain Material Description:Carbon steel|Chain Number:863 Base Chain|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Height (in):0.00|Length (in):0.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0|Width (in):0.00"
526813,"Base Chain Material:Steel|Chain Accessory Category:Connecting Link|Chain Material:S|Chain Material Description:Carbon steel|Chain Number:863 Base Chain|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N):4440|Chain Strength (lbs):1000|Height (in):2.00|Length (in):2.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0.131|Volume unit:CDM|Width (in):2.00"
526814,"Base Chain Material:Stainless steel|Chain Accessory Category:Base Chain|Chain Material:SS|Chain Material Description:Stainless steel|Chain Number:863 Base Chain|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N):3330|Chain Strength (lbs):750|Height (in):0.00|Length (in):0.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0|Width (in):0.00"
526815,"Base Chain Material:Stainless steel|Chain Accessory Category:Connecting Link|Chain Material:SS|Chain Material Description:Stainless steel|Chain Number:863 Base Chain|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N):3330|Chain Strength (lbs):750|Height (in):2.00|Length (in):2.00|Series:Straight Running|Straight or Side-Flex:Straight Running|Volume:0.131|Volume unit:CDM|Width (in):2.00"
526839,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:882TAB LBP|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):2775|Chain Strength (lbs):625|Chain Width (in):7.5 in|Chain Width (mm):190.5 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Low Backline Pressure|Volume:0|Width (in):0.00"
526844,"Body Style:Block|Bore Shape:Square|Bore Type:Shaft-ready|Height (in):3.00|Length (in):7.00|Number Of Set Screws:0|Series:Thermoplastic|Sprocket Construction:Machined Non-Split Sprocket|Sprocket Material:UHMWP|Volume:2.409|Volume unit:CDM|Width (in):7.00"
526845,"Body Style:Block|Bore Shape:Square|Bore Type:Shaft-ready|Height (in):3.00|Length (in):7.00|Number Of Set Screws:0|Series:Thermoplastic|Sprocket Construction:Machined Non-Split Sprocket|Sprocket Material:UHMWP|Volume:2.409|Volume unit:CDM|Width (in):7.00"
526859,"Body Style:Block|Bore Shape:Square|Bore Type:Shaft-ready|Height (in):3.00|Length (in):7.00|Number Of Set Screws:0|Series:Thermoplastic|Sprocket Construction:Machined Non-Split Sprocket|Sprocket Material:Nylon|Volume:2.409|Volume unit:CDM|Width (in):7.00"
526882,"Chain Accessory Category:Nose-over|Conveyor Component Category (bar):Nose-over|Height (in):12.00|Length (in):12.00|Series:Nose-over Bars|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
526883,"Chain Accessory Category:Nose-over|Conveyor Component Category (bar):Nose-over|Height (in):12.00|Length (in):12.00|Series:Nose-over Bars|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
526884,"Chain Accessory Category:Nose-over|Conveyor Component Category (bar):Nose-over|Height (in):12.00|Length (in):12.00|Series:Nose-over Bars|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
526885,"Chain Accessory Category:Nose-over|Conveyor Component Category (bar):Nose-over|Height (in):12.00|Length (in):12.00|Series:Nose-over Bars|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
526931,"Chain Material:POM|Chain Pitch:3.268 in|Chain Width (in):2.56 in|Chain Width (mm):65.02 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Polymeric|Straight or Side-Flex:Side-flexing|Surface Type:Open-Area|Volume:0|Width (in):0.00"
526932,"Chain Material:POM|Chain Pitch:2.609 in|Chain Width (in):2.91 in|Chain Width (mm):73.91 mm|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Polymeric|Straight or Side-Flex:Straight Running|Surface Type:Open-Area|Volume:0|Width (in):0.00"
526938,"Chain Material:POM|Chain Pitch:1.63 in|Chain Width (in):2.19 in|Chain Width (mm):55.63 mm|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Polymeric|Straight or Side-Flex:Straight Running|Surface Type:Open-Area|Volume:0|Width (in):0.00"
526954,"Chain Material:POM|Chain Pitch:2.5 in|Chain Width (in):1.94 in|Chain Width (mm):49.28 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Polymeric|Straight or Side-Flex:Side-flexing|Surface Type:Solid-Top|Volume:0|Width (in):0.00"
526961,"Chain Material:POM|Chain Pitch:3.075 in|Chain Width (in):3.29 in|Chain Width (mm):83.57 mm|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Polymeric|Straight or Side-Flex:Straight Running|Surface Type:Open-Area|Volume:0|Width (in):0.00"
628683,"Height (in):0.00|Length (in):0.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0|Width (in):0.00"
639439,"Body Style:Arm|Bore Shape:Round|Bore Type:Shaft-ready|Chain Number:CI820 Sprockets|Height (in):1.75|Length (in):5.25|Number Of Set Screws:1SS|Number of Keyways:1|Number of Teeth:21T|Series:Metal|Sprocket Construction:Cast-Iron Non-Split Sprocket|Sprocket Material:Cast iron|Volume:0.209|Volume unit:GLL|Width (in):5.25"
675217,"Height (in):1.75|Length (in):5.25|Volume:0.209|Volume unit:GLL|Width (in):5.25"
690441,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
690442,"Height (in):25.00|Length (in):66.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:3.245|Volume unit:Hectoliter|Width (in):12.00"
690443,"Height (in):0.00|Length (in):0.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0|Width (in):0.00"
755564,"Height (in):14.00|Length (in):29.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:0.865|Volume unit:Hectoliter|Width (in):13.00"
755636,"Height (in):14.00|Length (in):31.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:0.996|Volume unit:Hectoliter|Width (in):14.00"
755705,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755706,"Height (in):8.00|Length (in):26.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:7.204|Volume unit:GLL|Width (in):8.00"
755711,"Height (in):14.00|Length (in):36.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755712,"Height (in):14.00|Length (in):36.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755725,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755726,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755728,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755730,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755731,"Height (in):14.00|Length (in):36.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.156|Volume unit:Hectoliter|Width (in):14.00"
755756,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755767,"Height (in):9.00|Length (in):42.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:0.557|Volume unit:Hectoliter|Width (in):9.00"
755777,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755780,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755790,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755794,"Height (in):8.00|Length (in):42.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:10.182|Volume unit:GLL|Width (in):7.00"
755795,"Height (in):21.00|Length (in):42.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:0.13|Volume unit:Cubic meter|Width (in):9.00"
755796,"Height (in):15.00|Length (in):41.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755799,"Height (in):19.00|Length (in):42.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.177|Volume unit:Hectoliter|Width (in):9.00"
755800,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755802,"Height (in):15.00|Length (in):41.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.512|Volume unit:Hectoliter|Width (in):15.00"
755878,"Height (in):15.00|Length (in):47.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.733|Volume unit:Hectoliter|Width (in):15.00"
755879,"Height (in):19.00|Length (in):54.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.018|Volume unit:Hectoliter|Width (in):12.00"
755883,"Height (in):15.00|Length (in):47.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.733|Volume unit:Hectoliter|Width (in):15.00"
755885,"Height (in):15.00|Length (in):47.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.733|Volume unit:Hectoliter|Width (in):15.00"
755886,"Height (in):15.00|Length (in):47.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.733|Volume unit:Hectoliter|Width (in):15.00"
756257,"Height (in):17.00|Length (in):54.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.557|Volume unit:Hectoliter|Width (in):17.00"
756265,"Height (in):17.00|Length (in):54.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.557|Volume unit:Hectoliter|Width (in):17.00"
756284,"Height (in):17.00|Length (in):54.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.557|Volume unit:Hectoliter|Width (in):17.00"
756322,"Height (in):12.00|Length (in):60.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.826|Volume unit:Hectoliter|Width (in):7.00"
756350,"Height (in):17.00|Length (in):59.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756358,"Height (in):17.00|Length (in):59.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756360,"Height (in):17.00|Length (in):59.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756367,"Height (in):17.00|Length (in):59.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756371,"Height (in):17.00|Length (in):59.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756373,"Height (in):17.00|Length (in):59.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756374,"Height (in):14.00|Length (in):60.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.377|Volume unit:Hectoliter|Width (in):10.00"
756375,"Height (in):17.00|Length (in):59.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756389,"Height (in):20.00|Length (in):60.00|Roll Diameter:5.0 in|Series:Rex Classic|Volume:1.966|Volume unit:Hectoliter|Width (in):10.00"
756390,"Height (in):19.00|Length (in):60.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.868|Volume unit:Hectoliter|Width (in):10.00"
756391,"Height (in):20.00|Length (in):60.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:1.966|Volume unit:Hectoliter|Width (in):10.00"
756393,"Height (in):24.00|Length (in):60.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.236|Volume unit:Cubic meter|Width (in):10.00"
756395,"Height (in):17.00|Length (in):59.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:2.794|Volume unit:Hectoliter|Width (in):17.00"
756451,"Height (in):18.00|Length (in):61.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.324|Volume unit:Cubic meter|Width (in):18.00"
756456,"Height (in):18.00|Length (in):61.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.324|Volume unit:Cubic meter|Width (in):18.00"
756474,"Height (in):18.00|Length (in):66.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.292|Volume unit:Cubic meter|Width (in):15.00"
756475,"Height (in):18.00|Length (in):61.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.324|Volume unit:Cubic meter|Width (in):18.00"
756476,"Height (in):18.00|Length (in):61.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.324|Volume unit:Cubic meter|Width (in):18.00"
756477,"Height (in):18.00|Length (in):61.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.324|Volume unit:Cubic meter|Width (in):18.00"
756518,"Height (in):18.00|Length (in):71.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.377|Volume unit:Cubic meter|Width (in):18.00"
756526,"Height (in):18.00|Length (in):71.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.377|Volume unit:Cubic meter|Width (in):18.00"
756541,"Height (in):18.00|Length (in):71.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.377|Volume unit:Cubic meter|Width (in):18.00"
756543,"Height (in):18.00|Length (in):71.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.377|Volume unit:Cubic meter|Width (in):18.00"
756545,"Height (in):18.00|Length (in):71.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0.377|Volume unit:Cubic meter|Width (in):18.00"
