"ID","DETAIL_ATTRIBUTES"
2852242,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Yellow|Dissipation power (W):0.24|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:24V50/60Hz-DC|TYPE:Direct w/integrated LED-CSW F"
2852243,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Yellow|Dissipation power (W):0.48|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:48V50/60Hz-DC|TYPE:Direct w/integrated LED-CSW F"
2852246,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Blue|Dissipation power (W):2.4|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:220-240V50/60Hz|TYPE:Direct w/integrated LED-CSW F"
2852247,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Blue|Dissipation power (W):0.12|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:12V50/60Hz-DC|TYPE:Direct w/integrated LED-CSW F"
2852248,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Blue|Dissipation power (W):0.24|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:24V50/60Hz-DC|TYPE:Direct w/integrated LED-CSW F"
2852249,"Application:Pushbuttons & amp; pilot lights CSW|COLOR:Blue|Dissipation power (W):0.48|LAMP VOLTAGE:Unspecified|SUPPLY VOLTAGE:48V50/60Hz-DC|TYPE:Direct w/integrated LED-CSW F"
2852250,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:Lever|Selector switches angle:45 ï¿½|Selector switches posittions:2|Specific function:Without lettering"
2852251,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:Lever|Selector switches angle:90 ï¿½|Selector switches posittions:2|Specific function:Without lettering"
2852252,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:Lever|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852253,"Actuation form:With return from right|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Not contain|Front type:Lever|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852254,"Actuation form:With return from left|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:Lever|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852256,"Cup size:35X74mm|Rated capacitance:17 ï¿½F|Rated operational voltage Ue:400V50/60HZ"
2852259,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852260,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852261,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:13 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852262,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852263,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:3 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852264,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:30 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852265,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:35 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852266,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852267,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:60 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852268,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:7 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852269,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:8 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852272,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852273,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852274,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:13 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852275,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852276,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:3 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852277,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:30 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852278,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852279,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:60 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852280,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:7 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852281,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:8 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852284,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852285,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852286,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:13 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852287,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852288,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:3 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852289,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:30 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852290,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852291,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:60 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852292,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:7 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852293,"Maximum voltage:277 VAC|Number of poles:1 pole|Rated current:8 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852294,"Application:MPW40/CWB9-38|Color:Blue|Maximum current:38|Rated insulation voltage:690 V - 50/60 Hz|Type:ECCMP"
2852295,"Application:MPW40/CWB9-38 DC|Color:Blue|Maximum current:38|Rated insulation voltage:690 V - 50/60 Hz|Type:ECCMP"
2852296,"Accessory description:Handle shaft|Fuse rated current:160|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:300 mm|Switch disconnector reference:MSW"
2852297,"Accessory description:Through-the-door rotary handle|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852298,"Accessory description:Through-the-door rotary handle|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852302,"Accessory description:Through-the-door rotary handle|Fuse rated current:100|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852303,"Accessory description:Through-the-door rotary handle|Fuse rated current:100|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852304,"Application:UL miniature circuit breaker|Current rating:Not applicable|Description:End cap|Maximum voltage:Not applicable|Model:UMBW-BB-1-1P-END CAP|Number of poles:1 pole"
2852308,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR01M|DESCRIPTION:HMI communication cable|Language:Without"
2852309,"Accessory description:Terminal cover|Fuse rated current:80|Handle size:Not contain|Number of poles:3 poles|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852311,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Gray|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:1|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852312,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Yellow|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:1|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852313,"Accessory description:Auxiliary contact|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852314,"Accessory description:Auxiliary contact|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852315,"Accessory description:Auxiliary contact|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852316,"Accessory description:Auxiliary contact|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852317,"Application:UL miniature circuit breaker|Current rating:Not applicable|Description:End cap|Maximum voltage:Not applicable|Model:UMBW-BB-1-2/3-E-CAP|Number of poles:2/3 poles"
2852320,"Application:Three position selector switch|Engraved function:LOCAL - OFF - REMOTE|Hole diameter:30.0|Legend plate color:Black|Legend plate holder:With|Legend plate type:Engraved legend plate|Model:APP30S-161|Product line:CSW30"
2852322,"Accessory description:Auxiliary contact|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852323,"Accessory description:Auxiliary contact|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852324,"Accessory description:Auxiliary contact|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852325,"Accessory description:Auxiliary contact|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852330,"Application:Pushbutton and pilot light CSW|CONTACTS CONTROLS:1NC|Dissipation power (W):0.09|Rated insulation voltage:Up to 1000 V|Reference:BCM"
2852333,"Application:UL miniature circuit breaker|Current rating:Not applicable|Description:End cap|Maximum voltage:Not applicable|Model:UMBW-BB-4-END CAP|Number of poles:Not applicable"
2852334,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Gray|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:2|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852336,"Accessory description:Additional pole|Fuse rated current:25|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852337,"Accessory description:Additional pole|Fuse rated current:25|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852338,"Accessory description:Additional pole|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852339,"Accessory description:Additional pole|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852340,"Accessory description:Through-the-door rotary handle|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:85 mm|Switch disconnector reference:MSW"
2852341,"Accessory description:Through-the-door rotary handle|Fuse rated current:40|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:85 mm|Switch disconnector reference:MSW"
2852342,"Application:Electronic relay RWM|Reference:BF"
2852343,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR02M|DESCRIPTION:HMI communication cable|Language:Without"
2852344,"Accessory description:Through-the-door rotary handle|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:85 mm|Switch disconnector reference:MSW"
2852345,"Accessory description:Through-the-door rotary handle|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:85 mm|Switch disconnector reference:MSW"
2852346,"Application:UL miniature circuit breaker|Current rating:Not applicable|Description:Busbar cap|Maximum voltage:Not applicable|Model:UMBW-BB-4-BUS CAP-Y|Number of poles:3 poles"
2852349,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Gray|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:3|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852354,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.6 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852355,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.2 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852356,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:13 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852357,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852358,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:3 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852359,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:30 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852360,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:35 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852361,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852362,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:60 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852363,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:7 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852364,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:8 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852367,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.6 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852368,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.2 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852369,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:13 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852370,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852371,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:3 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852372,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:30 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852373,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852374,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:60 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852375,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:7 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852376,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:8 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852379,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.6 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852380,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.2 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852381,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:13 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852382,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:1.5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852383,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:3 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852384,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:30 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852385,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:35 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852386,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852387,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:60 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852388,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:7 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852389,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:8 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852390,"Accessory description:Additional pole|Fuse rated current:63|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852391,"Accessory description:Additional pole|Fuse rated current:63|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852392,"Accessory description:Additional pole|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852393,"Accessory description:Additional pole|Fuse rated current:80|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852399,"Control voltage:20V 50Hz/24V 60Hz|Main contact:3 NO|Rated current:9 A|Reference:CWC0|Terminal type:Screw"
2852400,"Accessories:Not contain|Fuse rated current:25.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852401,"Accessories:Not contain|Fuse rated current:25.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852404,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852405,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852406,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:13 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852407,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852408,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:3 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852409,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:35 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852410,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:40 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852411,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852412,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:50 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852413,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:60 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852414,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:63 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852415,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:7 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852416,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:8 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852419,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852420,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852421,"Maximum voltage:277/480 VAC|Number of poles:1 pole|Rated current:13 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852422,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852423,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:3 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852424,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:35 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852425,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:40 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852426,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852427,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:50 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852428,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:60 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852429,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:63 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852430,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:7 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852431,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:8 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852434,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.6 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852435,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.2 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852436,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:13 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852437,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:1.5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852438,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:3 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852439,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:35 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852440,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:40 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852441,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852442,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:50 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852443,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:60 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852444,"Maximum voltage:120 VAC / 60 VDC|Number of poles:1 pole|Rated current:63 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852445,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:7 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852446,"Maximum voltage:277 VAC / 60 VDC|Number of poles:1 pole|Rated current:8 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852451,"Actuation form:Fixed|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:90 ï¿½|Selector switches posittions:2|Specific function:Without lettering"
2852452,"Actuation form:Fixed|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852461,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Gray|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:4|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852462,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR03M|DESCRIPTION:HMI communication cable|Language:Without"
2852464,"Accessories:Not contain|Fuse rated current:40.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852467,"Accessories:Not contain|Fuse rated current:40.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852468,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:45 ï¿½|Selector switches posittions:2|Specific function:Without lettering"
2852469,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:90 ï¿½|Selector switches posittions:2|Specific function:Without lettering"
2852470,"Actuation form:With return|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852471,"Actuation form:With return from right|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852472,"Actuation form:With return from left|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:With key|Position key withdrawal:Standard|Selector switches angle:45 ï¿½|Selector switches posittions:3|Specific function:Without lettering"
2852473,"Application:Contactor CWM|Complement application:9...18 A|Material:Copper Coated with PMC CR20|Power:15 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852475,"Actuation form:Standard|Actuation signaling:Not contain|Front coating:Uncoated|Front color:Standard|Front type:Emergency wth key|Position key withdrawal:Standard|Specific function:Without lettering"
2852478,"Control voltage:110V 50Hz/120V 60Hz|Main contact:3 NO|Rated current:12 A|Reference:CWC0|Terminal type:Screw"
2852481,"Control voltage:180-208V 50Hz/208-240V 60Hz|Main contact:3 NO|Rated current:9 A|Reference:CWB|Terminal type:Screw"
