"ID","DETAIL_ATTRIBUTES"
1981550,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):2400|Direction Of Rotation:Straight Pull|Mounting Thread Size:5/16-18 UNC SHCS"
1981551,"Holding Capacity (lbs):1300|Tooling Body Style:Threaded Body W/ Base (Manifold Mount)"
1981552,"Holding Capacity (lbs):4000|Tooling Body Style:Threaded Body W/ Base (Manifold Mount)"
1981553,"Holding Capacity (lbs):1300|Tooling Body Style:Threaded Body W/ Base (Manifold Mount)"
1981554,"Holding Capacity (lbs):4000|Tooling Body Style:Threaded Body W/ Base (Manifold Mount)"
1981555,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:1-1/8 - 16UN"
1981556,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:1-1/8 - 16UN"
1981557,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:1-1/8 - 16UN"
1981558,"Action Type:Double Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:1-1/8 - 16UN"
1981559,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:1-1/8 - 16UN"
1981560,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:1-1/8 - 16UN"
1981561,"Action Type:Single Acting|Clamping Force (lbs):3927|Max Operating Pressure (psi):5000"
1981562,"Holding Capacity (lbs):1300|Tooling Body Style:Threaded Body W/ Base"
1981563,"Holding Capacity (lbs):7500|Tooling Body Style:Block Style, Conventional Mount"
1981564,"Holding Capacity (lbs):7500|Tooling Body Style:Block Style, Conventional Mount"
1981568,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:10-24 UNC SHCS"
1981569,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:10-24 UNC SHCS"
1981570,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:10-24 UNC SHCS"
1981571,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:10-24 UNC SHCS"
1981572,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:10-24 UNC SHCS"
1981573,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:5/16-24 UNF SAE-2|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:10-24 UNC SHCS"
1981574,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:10-24 UNC SHCS"
1981575,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:10-24 UNC SHCS"
1981576,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:10-24 UNC SHCS"
1981577,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Left|Mounting Thread Size:10-24 UNC SHCS"
1981578,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Right|Mounting Thread Size:10-24 UNC SHCS"
1981579,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Side Port|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):365|Direction Of Rotation:Straight Pull|Mounting Thread Size:10-24 UNC SHCS"
1981580,"Max Operating Pressure (psi):5000|Port Thread Size:7/16-20 UNF SAE-4|Product Specification:Filter On Port"
1981581,"Max Operating Pressure (psi):5000|Port Thread Size:1/4 NPTF|Product Specification:Filter On Port"
1981582,"Max Operating Pressure (psi):5000|Product Specification:4-Way, 3-Pos, Closed Center 100V"
1981583,"Max Operating Pressure (psi):5000|Product Specification:4-Way, 3-Pos, Closed Center 100V"
1981584,"Max Operating Pressure (psi):5000|Product Specification:3-Way, 2-Pos, 110V"
1981585,"Max Operating Pressure (psi):5000|Product Specification:3-Way, 2-Pos, 24V DC"
1981586,"Max Operating Pressure (psi):5000|Product Specification:Standard Manifold Without Check Valve"
1981587,"Max Operating Pressure (psi):5000|Product Specification:Handle Assembly"
1981588,"Max Operating Pressure (psi):5000|Product Specification:Coupler, Male-Half (Replacement)"
1981589,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Counter Clockwise|Mounting Thread Size:1-1/2 - 16UNF"
1981590,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Clockwise|Mounting Thread Size:1-1/2 - 16UNF"
1981591,"Action Type:Single Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull|Mounting Thread Size:1-1/2 - 16UNF"
1981592,"Action Type:Double Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Counter Clockwise|Mounting Thread Size:1-1/2 - 16UNF"
1981593,"Action Type:Double Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Clockwise|Mounting Thread Size:1-1/2 - 16UNF"
1981594,"Action Type:Double Acting|Clamp Body Style:Threaded|Clamp Port Size:7/16-20 UNF SAE-4|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull|Mounting Thread Size:1-1/2 - 16UNF"
1981595,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Counter Clockwise|Mounting Thread Size:1/4-20 UNC SHCS"
1981596,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Clockwise|Mounting Thread Size:1/4-20 UNC SHCS"
1981597,"Action Type:Single Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull|Mounting Thread Size:1/4-20 UNC SHCS"
1981598,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Counter Clockwise|Mounting Thread Size:1/4-20 UNC SHCS"
1981599,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Clockwise|Mounting Thread Size:1/4-20 UNC SHCS"
1981600,"Action Type:Double Acting|Clamp Body Style:Lower Flange - Bottom Port|Clamp Port Size:SAE O-Ring (0.13 Dia Port)|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull|Mounting Thread Size:1/4-20 UNC SHCS"
1981601,"Max Clamp Force With Arm (lbs):1200|Max Clamping Speed (sec):0.5|Max Flow Rate (cu in/min):34|Max Operating Pressure (psi):5000|Radius (in):0.5"
1981602,"Max Clamp Force With Arm (lbs):335|Max Clamping Speed (sec):0.9|Max Flow Rate (cu in/min):17|Max Operating Pressure (psi):2058|Radius (in):0.5"
1981603,"Mounting Thread Size:1-1/2 - 16UNF"
1981604,"Max Operating Pressure (psi):5000|Product Specification:Manifold With Built in Check Valve"
1981605,"Action Type:Single Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Left"
1981606,"Action Type:Single Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Right"
1981607,"Action Type:Single Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull"
1981608,"Action Type:Double Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Left"
1981609,"Action Type:Double Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Right"
1981610,"Action Type:Double Acting|Clamp Body Style:Manifold|Clamp Port Size:Manifold|Clamping Force (lbs):1200|Direction Of Rotation:Straight Pull"
1981611,"Pipe Thread Size:1/4 NPTF|Product Specification:Swivel Thread Size 1/8 NPSM|Type:Swivel Apabter Pipe SA"
1981612,"Flare Thread Size:9/16-18 UNF|Pipe Thread Size:3/8 NPTF|Type:Flared Tube To Pipe (Straight)"
1981613,"Pipe Thread Size:1/4 NPTF|Type:Female Pipe Connector S"
1981614,"Product Specification:Fitting Style = Compression Tube|Tube Size (in):0.25"
1981615,"Female Thread Size:1/8 NPTF|Male Thread Size:1/4 NPTF|Type:Reducer (Pipe)"
1981616,"Tube Size (in):0.25|Type:Union (Compression Tube)"
1981617,"Tube Size (in):0.25|Type:Compression Tube"
1981618,"Tube Size (in):0.25|Type:90 Degree Elbow Compression Tube"
1981619,"Tube Size (in):0.25|Type:Union (Compression Tube) S"
1981620,"Tube Size (in):0.25|Type:Male Connector Compression Tube To Pipe C"
1981621,"Actuation Type:Manual|Max Operating Pressure (psi):5000|Port Thread Size:1/4 NPTF"
1981622,"Pipe Thread Size:1/4 NPTF|Product Specification:Swivel Thread Size 1/4 NPSM|Type:Swivel Apabter Pipe SA"
1981623,"Tube Size (in):0.375|Type:Compression Tube"
1981626,"Hex Width (in):1.5|Type:Jam_Nut_TB"
1981627,"Product Specification:Crowned Threaded Inserts"
1981628,"Tube Size (in):0.25|Type:Tee Compression Tube To Pipe MBT"
1981629,"Tube Size (in):0.25|Type:Male Run Compression Tube To Pipe MRT"
1981630,"Tube Size (in):0.25|Type:90 Degree Compression Tube To Pipe"
1981631,"O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Pipe Thread Size:1/4 NPTF|Type:ORB To Female Pipe A"
1981632,"Product Specification:Port 1 Thread Size = 1/8 NPTF, Port 2 Thread Size = 1/16 NPTF|Type:Male Pipe (Straight)"
1981633,"Hex Width (in):2|Type:Jam_Nut_TB"
1981634,"Hex Width (in):0.75|O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Pipe Thread Size:1/4 NPTF|Type:Metering Valve"
1981635,"Tube Size (in):0.375|Type:90 Degree Elbow Compression Tube"
1981636,"Tube Size (in):0.375|Type:Union (Compression Tube) S"
1981637,"Flare Thread Size:7/16-20 UNF|O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Type:90 Degree Flared Tube To ORB"
1981638,"O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Tube Size (in):0.25|Type:Male Connector Compression Tube To ORB C"
1981639,"Tube Size (in):0.25|Type:90 Degree Elbow Compression Tube To ORB"
1981640,"O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Tube Size (in):0.25|Type:Tee Compression Tube To ORB MBT"
1981641,"O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Product Specification:Swivel Thread Size 1/4 NPSM|Type:Swivel Apabter ORB SA"
1981645,"Flare Thread Size:9/16-18 UNF|Hex Width (in):0.75|Type:Accumulator Metering Valve"
1981646,"Type:Female Tee (Pipe)"
1981647,"Type:Female Pipe"
1981648,"Type:90 Degree Elbow 37 Degree Flared Tube"
1981649,"Flare Thread Size:7/16-20 UNF|Pipe Thread Size:1/4 NPTF|Type:90 Degree Flared Tube To Pipe"
1981650,"Flare Thread Size:9/16-18 UNF|Pipe Thread Size:3/8 NPTF|Type:90 Degree Flared Tube To Pipe"
1981651,"Flare Thread Size:9/16-18 UNF|O-Ring Boss Thread Size:3/4-16 UNF SAE-8|Type:90 Degree Flared Tube To ORB"
1981652,"Flare Thread Size:7/16-20 UNF|O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Type:Flared Tube to ORB S"
1981653,"Flare Thread Size:7/16-20 UNF|Pipe Thread Size:1/4 NPTF|Type:Male Run Flared Tube To Pipe MRT"
1981654,"Flare Thread Size:7/16-20 UNF|O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Type:Male Branch Tee Flared Tube To ORB MBT"
1981655,"Flare Thread Size:7/16-20 UNF|O-Ring Boss Thread Size:7/16-20 UNF SAE-4|Type:Male Branch Tee Flared Tube To ORB MBT"
1981656,"Hex Width (in):0.562"
1981657,"Hex Width (in):0.312|Type:Air Bleed Valve"
1981658,"Actuation Type:Manual|Max Operating Pressure (psi):5000|Port Thread Size:1/4 NPTF"
1981659,"Product Specification:Clearance Diameter = 1.8 in, Nominal Shaft Diameter 1.375 in, Used with catalog no. 100043B,10044B|Type:Snap_Ring_CBC"
1981660,"Product Specification:Clearance Diameter = 3.18 in, Nominal Shaft Diameter 2.25 in, Used with catalog no.100049B,10050B|Type:Snap_Ring_CBC"
1981669,"Female Thread Size:7/16-20 UNF SAE-4|Male Thread Size:5/16-24 UNC SAE-2|Type:Male To Female ORB"
1981671,"Depth (in):2.125|Product Specification:Through Hole Diameter = 1.375|Type:Foot_Mount_Bracket_CBC"
1981672,"Depth (in):3|Product Specification:Through Hole Diameter = 2.25|Type:Foot_Mount_Bracket_CBC"
1981677,"Holding Capacity (lbs):4000"
1981678,"Holding Capacity (lbs):4000"
1981679,"Holding Capacity (lbs):4000"
1981680,"Hex Width (in):0.75|Mounting Thread Size:1/2-20 UNF|Port Thread Size:1/8 NPTF"
1981681,"Hex Width (in):0.875|Mounting Thread Size:5/8-18 UNF|Port Thread Size:1/4 NPTF"
1981682,"Hex Width (in):1|Mounting Thread Size:3/4-16 UNF|Port Thread Size:1/4 NPTF"
1981683,"Hex Width (in):0.75|Mounting Thread Size:1/2-13 UNC|Port Thread Size:1/8 NPTF"
1981684,"Hex Width (in):0.875|Mounting Thread Size:5/8-11 UNC|Port Thread Size:1/4 NPTF"
1981685,"Hex Width (in):1|Mounting Thread Size:3/4-10 UNC|Port Thread Size:1/4 NPTF"
1981686,"Hex Width (in):1.25|Mounting Thread Size:1-12 UNF|Port Thread Size:1/4 NPTF"
1981687,"Max Operating Pressure (psi):5000"
1981688,"Max Clamp Force With Arm (lbs):2400|Max Clamping Speed (sec):0.5|Max Flow Rate (cu in/min):100|Radius (in):0.688"
1981689,"Max Clamp Force With Arm (lbs):720|Max Clamping Speed (sec):0.1|Max Flow Rate (cu in/min):50|Radius (in):0.688"
1981690,"Max Clamp Force With Arm (lbs):4500|Max Clamping Speed (sec):0.5|Max Flow Rate (cu in/min):250|Radius (in):0.93"
1981691,"Max Clamp Force With Arm (lbs):1540|Max Clamping Speed (sec):0.1|Max Flow Rate (cu in/min):125|Radius (in):0.93"
1981692,"Max Clamp Force With Arm (lbs):750|Max Clamping Speed (sec):0.4|Max Flow Rate (cu in/min):25|Radius (in):0.435"
1981693,"Max Clamp Force With Arm (lbs):220|Max Clamping Speed (sec):0.8|Max Flow Rate (cu in/min):12|Radius (in):0.435"
1981694,"Product Specification:Crowned Threaded Inserts"
1981695,"Head Height (in):0.25|Hex Width (in):0.312|Product Specification:Pointed Threaded Inserts"
1981696,"Product Specification:Toggle Pad Threaded Insert"
1981697,"Product Specification:Crowned Threaded Inserts"
1981698,"Head Height (in):0.25|Hex Width (in):0.375|Product Specification:Pointed Threaded Inserts"
1981699,"Product Specification:Toggle Pad Threaded Insert"
1981700,"Max Clamp Force With Arm (lbs):340|Max Clamping Speed (sec):0.3|Max Flow Rate (cu in/min):15|Radius (in):0.33"
1981701,"Max Clamp Force With Arm (lbs):125|Max Clamping Speed (sec):0.5|Max Flow Rate (cu in/min):8|Radius (in):0.33"
1981702,"Hex Width (in):0.75|Product Specification:Check Valve Location Outlet, Cracking Pressure = 2"
1981703,"Hex Width (in):0.75|Product Specification:Check Valve Location Inlet, Cracking Pressure = 2"
1981704,"Hex Width (in):0.625|Product Specification:Check Valve Location Outlet, Cracking Pressure = 2"
1981705,"Hex Width (in):0.625|Product Specification:Check Valve Location Inlet, Cracking Pressure = 2"
1981706,"Type:Remote_Mounted_Control_Valve"
1981708,"Max Operating Pressure (psi):5000"
1981715,"Clamping Spread Length (in):0.83|Holding Capacity (lbs):1500"
1981716,"Clamping Spread Length (in):1.12|Holding Capacity (lbs):2000"
1981717,"Clamping Spread Length (in):1.65|Holding Capacity (lbs):3500"
1981718,"Clamping Spread Length (in):2.175|Holding Capacity (lbs):6000"
1981721,"Max Operating Pressure (psi):4475|Min Operating Pressure (psi):1050|Product Specification:NPT Thread"
1981722,"Actuation Type:Manual|Max Operating Pressure (psi):5000|Type:Remote_Mounted_Control_Valve"
1981723,"Actuation Type:24 VAC, 50/60 Hz 25.4 Amps inrush, 2.8 Amps holding|Max Operating Pressure (psi):5000|Type:Remote_Mounted_Control_Valve"
1981724,"Actuation Type:230 VAC, 50/60 Hz 2.8 Amps inrush, .31 Amps holding|Max Operating Pressure (psi):5000|Type:Remote_Mounted_Control_Valve"
1981725,"Max Operating Pressure (psi):5000|Port Thread Size:1/4 NPTF"
1981726,"Actuation Type:50 psi min./150 psi max. air pressure|Max Operating Pressure (psi):5000|Type:Remote_Mounted_Control_Valve"
1981727,"Actuation Type:115 VAC, 50/60 Hz 5.3 Amps inrush, .6 Amps holding|Max Operating Pressure (psi):5000|Type:Remote_Mounted_Control_Valve"
1981728,"Max Operating Pressure (psi):5000"
1981729,"Depth (in):1.25|Max Operating Pressure (psi):5000|Port Thread Size:1/4 NPTF|Product Specification:4 Ports"
1981742,"Mounting Thread Size:1-1/2 - 16UNF|Outside Diameter (in):2.25"
1981743,"Product Specification:Clamp Free Diameter 0.49 in, Minimum Bore Machining Diameter = 0.28 in, Model Number = #0"
1981746,"Female Thread Size:1/4 NPTF|Male Thread Size:1/8 NPTF|Type:Female To Male Pipe A"
1981751,"Hex Width (in):0.75|Product Specification:Cracking Pressure = 5|Type:Check Valve"
